date,material_type,quantity_requested,quantity_sold,average_price,number_of_buyers,number_of_transactions,location
2025-01-14,Copper,3837.2,3429.9,666.29,14,13,Bengaluru
2025-01-15,Copper,3568.4,2916.3,660.53,13,17,Surat
2025-01-16,Copper,3909.3,3284.3,620.95,18,15,Pune
2025-01-17,Copper,3882.1,3345.3,623.99,17,25,Bengaluru
2025-01-18,Copper,3183.7,2756.8,647.7,12,13,Bengaluru
2025-01-19,Copper,2145.0,1659.3,639.09,9,8,Hyderabad
2025-01-20,Copper,4464.6,3917.8,643.37,17,23,Pune
2025-01-21,Copper,4176.7,3928.3,643.6,15,13,Chennai
2025-01-22,Copper,3733.3,3116.1,665.27,14,17,Kolkata
2025-01-23,Copper,4004.3,3368.0,669.02,19,15,Surat
2025-01-24,Copper,3869.5,3081.6,667.73,16,19,Kolkata
2025-01-25,Copper,3051.0,2793.2,629.99,15,19,Coimbatore
2025-01-26,Copper,2051.5,1706.1,646.66,10,14,Ahmedabad
2025-01-27,Copper,4088.3,3320.9,677.19,18,22,Pune
2025-01-28,Copper,3905.5,3024.5,674.45,14,14,Chennai
2025-01-29,Copper,4206.2,3281.3,652.8,16,14,Pune
2025-01-30,Copper,4222.7,3477.5,679.35,19,25,Surat
2025-01-31,Copper,4301.2,3723.3,678.06,18,25,Surat
2025-02-01,Copper,3147.7,2646.5,649.53,15,13,Ahmedabad
2025-02-02,Copper,2417.1,2150.9,630.0,11,12,Ahmedabad
2025-02-03,Copper,4206.8,3918.7,675.56,17,14,Mumbai
2025-02-04,Copper,4024.8,3751.2,662.91,15,15,Delhi
2025-02-05,Copper,3984.3,3190.1,670.09,19,23,Hyderabad
2025-02-06,Copper,4412.5,3520.4,642.54,18,16,Kolkata
2025-02-07,Copper,4182.0,3515.8,671.63,18,20,Delhi
2025-02-08,Copper,3473.6,3201.1,618.11,15,14,Pune
2025-02-09,Copper,2235.9,2098.1,660.14,13,18,Ahmedabad
2025-02-10,Copper,3962.4,3507.8,660.94,16,22,Ahmedabad
2025-02-11,Copper,4087.1,3686.8,620.4,16,15,Surat
2025-02-12,Copper,4176.0,3792.8,666.15,18,19,Ahmedabad
2025-02-13,Copper,4022.3,3737.6,634.66,17,15,Coimbatore
2025-02-14,Copper,4217.5,3418.0,635.76,19,27,Surat
2025-02-15,Copper,3128.6,2536.3,674.26,15,20,Hyderabad
2025-02-16,Copper,2227.0,2046.0,652.69,11,12,Pune
2025-02-17,Copper,4368.1,4014.4,628.04,16,18,Surat
2025-02-18,Copper,4366.6,4053.1,640.89,20,26,Mumbai
2025-02-19,Copper,4202.5,3826.6,644.38,15,13,Coimbatore
2025-02-20,Copper,4103.0,3474.5,682.06,18,19,Ahmedabad
2025-02-21,Copper,4111.2,3381.1,661.28,17,19,Ahmedabad
2025-02-22,Copper,3416.3,2664.6,654.24,16,14,Delhi
2025-02-23,Copper,2575.9,2283.9,631.16,14,15,Coimbatore
2025-02-24,Copper,4482.4,4041.5,655.2,20,23,Delhi
2025-02-25,Copper,4242.5,3630.2,640.18,19,15,Delhi
2025-02-26,Copper,4136.8,3416.1,655.86,19,18,Delhi
2025-02-27,Copper,4394.7,3355.5,651.26,19,26,Ahmedabad
2025-02-28,Copper,4212.7,3188.0,667.39,18,26,Ahmedabad
2025-03-01,Copper,3443.4,2884.9,641.85,13,17,Hyderabad
2025-03-02,Copper,2731.6,2359.8,675.55,13,12,Hyderabad
2025-03-03,Copper,4527.8,3845.9,655.8,20,17,Chennai
2025-03-04,Copper,4419.1,3363.1,645.96,17,25,Chennai
2025-03-05,Copper,4177.2,3241.5,656.31,16,15,Coimbatore
2025-03-06,Copper,4444.9,3695.4,680.34,17,17,Bengaluru
2025-03-07,Copper,4601.9,3664.8,661.99,18,15,Bengaluru
2025-03-08,Copper,3515.4,2788.2,655.81,14,14,Delhi
2025-03-09,Copper,2768.7,2089.0,643.57,10,14,Delhi
2025-03-10,Copper,4665.3,4027.1,680.83,18,23,Coimbatore
2025-03-11,Copper,4737.6,3931.1,639.85,18,17,Ahmedabad
2025-03-12,Copper,4507.1,3865.0,642.97,17,21,Chennai
2025-03-13,Copper,4563.6,3547.3,639.84,20,26,Coimbatore
2025-03-14,Copper,4715.2,3567.5,642.37,19,19,Kolkata
2025-03-15,Copper,3700.5,3024.3,652.06,16,16,Chennai
2025-03-16,Copper,2472.9,2330.4,658.56,13,18,Mumbai
2025-03-17,Copper,4409.0,3453.8,640.25,18,26,Kolkata
2025-03-18,Copper,4535.6,4129.4,638.56,20,22,Mumbai
2025-03-19,Copper,4274.1,4035.3,641.24,16,18,Delhi
2025-03-20,Copper,4480.8,3854.1,658.94,19,22,Coimbatore
2025-03-21,Copper,4703.6,4166.2,620.23,21,31,Bengaluru
2025-03-22,Copper,3273.4,2535.1,675.2,15,12,Chennai
2025-03-23,Copper,2852.9,2494.3,664.11,13,15,Delhi
2025-03-24,Copper,4724.4,4415.0,679.34,21,27,Kolkata
2025-03-25,Copper,4452.6,4061.8,654.28,19,17,Kolkata
2025-03-26,Copper,4633.1,3935.4,671.21,17,17,Bengaluru
2025-03-27,Copper,4543.3,4139.5,654.38,20,18,Chennai
2025-03-28,Copper,4762.6,4023.3,660.82,20,20,Chennai
2025-03-29,Copper,3856.7,3222.0,632.74,15,18,Kolkata
2025-03-30,Copper,2358.4,1771.9,617.79,11,9,Coimbatore
2025-03-31,Copper,4662.8,3663.8,649.2,19,24,Bengaluru
2025-04-01,Copper,4528.0,4246.4,627.06,18,24,Coimbatore
2025-04-02,Copper,4582.2,3512.0,675.18,19,19,Mumbai
2025-04-03,Copper,4443.8,3392.2,635.4,19,23,Chennai
2025-04-04,Copper,4880.5,3714.6,675.22,21,23,Ahmedabad
2025-04-05,Copper,3887.8,3164.3,665.58,14,15,Delhi
2025-04-06,Copper,2488.1,2204.9,654.62,12,12,Coimbatore
2025-04-07,Copper,4350.0,3462.4,664.39,16,18,Pune
2025-04-08,Copper,4518.7,3653.2,652.79,17,16,Surat
2025-04-09,Copper,4664.7,4401.2,650.5,20,18,Hyderabad
2025-04-10,Copper,4633.0,4113.0,631.55,21,27,Coimbatore
2025-04-11,Copper,4812.3,4019.5,669.22,19,20,Surat
2025-04-12,Copper,3858.0,3012.0,626.25,17,14,Kolkata
2025-04-13,Copper,2796.4,2288.7,663.24,15,19,Coimbatore
2025-04-14,Copper,4655.5,3580.7,620.38,17,20,Ahmedabad
2025-04-15,Copper,4356.6,3798.3,672.56,19,24,Coimbatore
2025-04-16,Copper,4566.7,3988.9,640.28,21,19,Chennai
2025-04-17,Copper,4787.5,4403.0,627.56,19,17,Hyderabad
2025-04-18,Copper,4593.8,4093.1,680.52,20,28,Mumbai
2025-04-19,Copper,3814.7,3300.0,672.81,17,21,Kolkata
2025-04-20,Copper,2575.1,2014.5,676.62,12,14,Pune
2025-04-21,Copper,4424.2,4127.3,670.19,16,18,Hyderabad
2025-04-22,Copper,4582.9,4172.3,659.49,17,17,Bengaluru
2025-04-23,Copper,4658.6,4401.1,676.26,20,21,Ahmedabad
2025-04-24,Copper,4489.6,3639.0,673.35,18,26,Mumbai
2025-04-25,Copper,4562.7,3934.2,647.9,18,22,Bengaluru
2025-04-26,Copper,3562.2,2946.3,639.98,13,15,Kolkata
2025-04-27,Copper,2826.0,2253.9,622.06,13,16,Ahmedabad
2025-04-28,Copper,4550.4,4075.0,632.82,20,26,Ahmedabad
2025-04-29,Copper,4855.1,4107.4,674.82,20,20,Mumbai
2025-04-30,Copper,4867.2,3842.7,674.92,20,25,Ahmedabad
2025-05-01,Copper,4584.1,3913.8,628.21,20,21,Chennai
2025-05-02,Copper,4420.3,3613.6,643.9,18,17,Kolkata
2025-05-03,Copper,3354.8,3097.5,659.59,14,17,Surat
2025-05-04,Copper,2367.1,1797.5,669.9,11,16,Coimbatore
2025-05-05,Copper,4350.7,3820.5,625.65,19,23,Delhi
2025-05-06,Copper,4830.2,4551.0,658.22,18,22,Coimbatore
2025-05-07,Copper,4606.9,4009.3,644.73,19,22,Ahmedabad
2025-05-08,Copper,4652.3,3875.6,636.22,18,20,Bengaluru
2025-05-09,Copper,4192.8,3250.2,634.51,16,23,Hyderabad
2025-05-10,Copper,3496.8,2911.1,656.47,13,16,Chennai
2025-05-11,Copper,2769.9,2475.1,634.95,10,14,Pune
2025-05-12,Copper,4622.7,3604.1,633.21,17,23,Bengaluru
2025-05-13,Copper,4543.5,4152.4,643.24,17,17,Pune
2025-05-14,Copper,4664.7,3891.4,680.53,17,24,Chennai
2025-05-15,Copper,4848.5,4142.3,625.68,22,30,Hyderabad
2025-05-16,Copper,4519.8,4274.7,657.2,18,20,Mumbai
2025-05-17,Copper,3699.3,2895.5,654.89,15,21,Pune
2025-05-18,Copper,2634.1,2300.3,661.99,13,18,Chennai
2025-05-19,Copper,4965.2,4700.0,633.7,22,18,Bengaluru
2025-05-20,Copper,4174.9,3269.9,667.49,16,21,Ahmedabad
2025-05-21,Copper,4657.4,4171.7,632.86,19,15,Hyderabad
2025-05-22,Copper,4513.2,3514.2,654.08,20,17,Coimbatore
2025-05-23,Copper,4627.8,3871.0,672.26,20,17,Mumbai
2025-05-24,Copper,3547.1,2873.9,646.85,16,16,Pune
2025-05-25,Copper,2573.7,2094.0,660.31,10,13,Mumbai
2025-05-26,Copper,4638.3,3642.0,633.66,20,25,Surat
2025-05-27,Copper,5053.4,3935.2,663.35,18,24,Ahmedabad
2025-05-28,Copper,4644.8,4366.5,670.24,19,28,Hyderabad
2025-05-29,Copper,4349.6,3803.3,637.38,17,22,Delhi
2025-05-30,Copper,4418.3,3832.9,635.52,17,22,Surat
2025-05-31,Copper,3552.8,3279.3,668.93,15,14,Ahmedabad
2025-06-01,Copper,2246.4,1935.5,631.96,12,11,Kolkata
2025-06-02,Copper,4417.4,3400.2,631.89,16,23,Hyderabad
2025-06-03,Copper,4597.5,3703.0,633.66,18,15,Hyderabad
2025-06-04,Copper,4240.2,3539.0,624.1,17,15,Ahmedabad
2025-06-05,Copper,4640.5,4346.7,618.91,21,25,Hyderabad
2025-06-06,Copper,4536.1,4050.4,647.31,17,16,Pune
2025-06-07,Copper,3469.3,2633.1,677.03,16,13,Hyderabad
2025-06-08,Copper,2511.2,2296.0,638.73,10,11,Chennai
2025-06-09,Copper,4711.1,3877.8,640.67,21,29,Coimbatore
2025-06-10,Copper,4553.2,4147.0,679.64,19,24,Coimbatore
2025-06-11,Copper,4419.6,3556.3,627.4,18,26,Delhi
2025-06-12,Copper,4369.7,3544.3,622.62,20,18,Pune
2025-06-13,Copper,4417.8,4069.5,626.05,17,20,Coimbatore
2025-06-14,Copper,3470.3,3256.1,667.6,13,16,Hyderabad
2025-06-15,Copper,2140.5,1957.4,665.13,10,14,Pune
2025-06-16,Copper,4740.8,4234.0,632.01,19,23,Mumbai
2025-06-17,Copper,4403.4,4123.0,680.82,20,26,Ahmedabad
2025-06-18,Copper,4438.7,3426.7,662.48,18,19,Chennai
2025-06-19,Copper,4351.7,4042.0,643.0,17,16,Kolkata
2025-06-20,Copper,4225.8,3703.3,626.04,17,18,Coimbatore
2025-06-21,Copper,3486.5,3200.5,645.49,16,14,Chennai
2025-06-22,Copper,2199.9,1945.3,674.22,11,16,Delhi
2025-06-23,Copper,4730.7,3772.7,626.04,17,19,Chennai
2025-06-24,Copper,4108.6,3338.4,636.3,15,15,Kolkata
2025-06-25,Copper,4136.5,3648.0,650.06,17,22,Delhi
2025-06-26,Copper,4232.5,3678.6,647.44,16,16,Hyderabad
2025-06-27,Copper,4527.3,4022.7,644.96,21,17,Surat
2025-06-28,Copper,3478.8,2635.5,620.37,15,20,Delhi
2025-06-29,Copper,2233.1,2002.1,672.72,10,12,Ahmedabad
2025-06-30,Copper,4498.3,4121.4,651.59,20,17,Surat
2025-07-01,Copper,4399.0,3481.5,635.77,19,24,Delhi
2025-07-02,Copper,4357.6,4085.9,653.57,16,17,Kolkata
2025-07-03,Copper,4380.8,3700.1,652.32,18,16,Pune
2025-07-04,Copper,4666.8,4370.5,678.01,17,25,Coimbatore
2025-07-05,Copper,3814.8,3365.3,642.32,17,23,Kolkata
2025-07-06,Copper,2298.2,2072.4,642.21,10,12,Coimbatore
2025-07-07,Copper,4508.6,3813.5,627.65,19,17,Coimbatore
2025-07-08,Copper,4283.6,3833.0,681.43,16,20,Mumbai
2025-07-09,Copper,4296.1,3606.5,658.6,19,18,Delhi
2025-07-10,Copper,3904.9,3149.5,647.8,15,20,Coimbatore
2025-07-11,Copper,4163.4,3921.4,631.93,18,22,Kolkata
2025-07-12,Copper,3246.0,2928.0,655.46,16,17,Mumbai
2025-07-13,Copper,2532.2,2074.7,635.96,14,13,Ahmedabad
2025-07-14,Copper,4357.5,4045.2,634.41,19,19,Coimbatore
2025-07-15,Copper,3799.3,3566.6,642.13,18,24,Ahmedabad
2025-07-16,Copper,4150.8,3422.4,673.95,17,23,Chennai
2025-07-17,Copper,4343.3,3330.4,637.28,19,16,Surat
2025-07-18,Copper,4106.7,3733.5,670.87,16,24,Hyderabad
2025-07-19,Copper,3472.4,3247.5,623.31,13,19,Ahmedabad
2025-07-20,Copper,2418.2,1915.0,678.08,9,12,Bengaluru
2025-07-21,Copper,4176.6,3424.4,671.77,17,19,Hyderabad
2025-07-22,Copper,4061.9,3241.6,648.03,18,20,Hyderabad
2025-07-23,Copper,3889.1,2931.2,630.5,17,19,Kolkata
2025-07-24,Copper,3898.4,3298.9,655.97,15,21,Chennai
2025-07-25,Copper,4211.6,3471.3,653.09,16,13,Chennai
2025-07-26,Copper,3306.4,2574.7,660.71,13,19,Mumbai
2025-07-27,Copper,2303.2,1882.6,619.05,9,13,Mumbai
2025-07-28,Copper,3991.8,3464.8,619.54,15,19,Surat
2025-07-29,Copper,4005.6,3740.0,672.29,19,26,Delhi
2025-07-30,Copper,4235.3,3711.1,632.9,20,23,Mumbai
2025-07-31,Copper,3986.5,3290.9,642.96,15,14,Mumbai
2025-08-01,Copper,3803.7,3042.0,631.78,14,11,Surat
2025-08-02,Copper,3393.9,2599.4,632.02,14,17,Surat
2025-08-03,Copper,2264.2,2122.4,681.58,12,15,Mumbai
2025-08-04,Copper,4024.1,3103.7,681.95,19,28,Delhi
2025-08-05,Copper,4293.5,3489.8,635.15,19,17,Surat
2025-08-06,Copper,4002.2,3399.1,630.15,15,17,Delhi
2025-08-07,Copper,4050.2,3164.6,639.39,18,24,Delhi
2025-08-08,Copper,3787.1,2882.5,628.29,15,12,Hyderabad
2025-08-09,Copper,3189.5,2964.1,636.15,14,15,Ahmedabad
2025-08-10,Copper,2381.8,2001.5,672.62,9,8,Chennai
2025-08-11,Copper,3703.5,3266.0,651.21,14,19,Chennai
2025-08-12,Copper,4005.1,3743.2,672.8,16,21,Kolkata
2025-08-13,Copper,3982.0,3689.4,618.28,15,16,Delhi
2025-08-14,Copper,3966.1,3009.0,652.75,15,21,Hyderabad
2025-08-15,Copper,4135.1,3580.3,649.21,19,19,Mumbai
2025-08-16,Copper,3254.8,2757.4,657.42,16,19,Hyderabad
2025-08-17,Copper,2511.9,2093.1,638.72,13,14,Pune
2025-08-18,Copper,3764.4,3447.5,670.17,16,16,Bengaluru
2025-08-19,Copper,3957.2,2979.6,627.9,17,22,Bengaluru
2025-08-20,Copper,3943.5,3155.6,652.87,18,17,Chennai
2025-08-21,Copper,3737.0,2985.4,647.5,17,15,Pune
2025-08-22,Copper,4087.1,3099.3,678.8,15,22,Coimbatore
2025-08-23,Copper,3576.5,3179.8,642.22,16,20,Chennai
2025-08-24,Copper,2232.1,2084.8,668.72,13,17,Surat
2025-08-25,Copper,3995.7,3323.4,642.41,15,15,Chennai
2025-08-26,Copper,3918.3,3623.1,654.41,14,19,Surat
2025-08-27,Copper,3774.9,3438.4,657.52,16,22,Delhi
2025-08-28,Copper,3577.6,3367.5,661.48,14,20,Ahmedabad
2025-08-29,Copper,3769.4,3135.5,653.39,15,15,Coimbatore
2025-08-30,Copper,2905.2,2307.0,622.6,11,10,Chennai
2025-08-31,Copper,2519.1,2149.1,624.71,14,17,Mumbai
2025-09-01,Copper,3863.5,2905.1,681.41,14,18,Hyderabad
2025-09-02,Copper,3820.4,2984.9,658.85,17,24,Coimbatore
2025-09-03,Copper,4034.0,3275.4,646.78,19,20,Coimbatore
2025-09-04,Copper,3679.7,3181.1,635.37,14,19,Delhi
2025-09-05,Copper,3739.5,3143.6,636.73,18,20,Hyderabad
2025-09-06,Copper,3146.1,2403.1,630.37,14,19,Pune
2025-09-07,Copper,2391.4,2158.4,642.83,11,12,Bengaluru
2025-09-08,Copper,3955.9,3329.1,660.49,18,22,Coimbatore
2025-09-09,Copper,3910.0,3288.3,634.9,15,14,Ahmedabad
2025-09-10,Copper,3878.9,3115.2,657.69,18,22,Kolkata
2025-09-11,Copper,3934.1,3304.5,656.78,15,15,Chennai
2025-09-12,Copper,3898.4,3475.8,643.06,18,18,Bengaluru
2025-09-13,Copper,2946.4,2690.5,643.79,13,11,Delhi
2025-09-14,Copper,2214.7,1668.5,628.41,12,13,Chennai
2025-09-15,Copper,3673.4,3271.4,653.67,16,18,Delhi
2025-09-16,Copper,3875.2,3093.5,662.05,14,12,Kolkata
2025-09-17,Copper,3776.9,3287.8,659.36,16,17,Chennai
2025-09-18,Copper,4305.5,3371.8,632.18,16,17,Mumbai
2025-09-19,Copper,3854.5,2907.3,635.76,16,23,Delhi
2025-09-20,Copper,2880.6,2427.7,637.02,15,16,Surat
2025-09-21,Copper,2183.8,1994.4,655.91,12,12,Chennai
2025-09-22,Copper,3954.5,3335.5,675.88,16,17,Chennai
2025-09-23,Copper,4157.6,3139.3,620.98,18,24,Coimbatore
2025-09-24,Copper,3762.9,3389.2,646.39,15,19,Pune
2025-09-25,Copper,3590.7,3105.3,637.65,14,19,Coimbatore
2025-09-26,Copper,4012.3,3365.6,624.21,15,17,Surat
2025-09-27,Copper,2892.2,2576.1,645.0,11,16,Mumbai
2025-09-28,Copper,2137.0,1866.1,628.56,8,8,Mumbai
2025-09-29,Copper,3830.6,2938.9,680.66,16,17,Surat
2025-09-30,Copper,3866.0,3226.5,635.66,15,14,Kolkata
2025-10-01,Copper,4001.5,3243.6,654.2,18,27,Pune
2025-10-02,Copper,3764.2,3104.7,628.01,18,27,Ahmedabad
2025-10-03,Copper,3839.1,3475.3,619.22,15,20,Pune
2025-10-04,Copper,3146.8,2513.5,617.58,12,12,Surat
2025-10-05,Copper,2251.2,1951.2,642.51,12,18,Hyderabad
2025-10-06,Copper,3914.7,3499.2,664.15,18,20,Ahmedabad
2025-10-07,Copper,3977.8,3170.6,682.14,16,24,Mumbai
2025-10-08,Copper,4053.3,3658.8,662.64,16,16,Ahmedabad
2025-10-09,Copper,3978.7,3555.1,627.4,16,22,Kolkata
2025-10-10,Copper,3994.0,3652.7,672.48,18,25,Hyderabad
2025-10-11,Copper,2895.9,2655.9,627.47,14,18,Delhi
2025-10-12,Copper,2251.3,1937.7,660.65,11,14,Hyderabad
2025-10-13,Copper,4013.4,3229.6,630.55,15,21,Ahmedabad
2025-10-14,Copper,4062.4,3792.2,642.88,15,17,Pune
2025-10-15,Copper,3819.3,3142.4,659.17,17,24,Pune
2025-10-16,Copper,3830.9,3227.5,625.64,14,15,Pune
2025-10-17,Copper,3851.7,2907.6,662.84,18,21,Hyderabad
2025-10-18,Copper,3298.3,3090.2,641.61,14,15,Delhi
2025-10-19,Copper,2446.5,1937.0,656.01,13,14,Chennai
2025-10-20,Copper,3900.1,3657.3,660.57,16,17,Coimbatore
2025-10-21,Copper,4137.0,3803.5,632.5,16,16,Bengaluru
2025-10-22,Copper,4006.7,3386.0,672.1,15,20,Delhi
2025-10-23,Copper,3970.6,3293.6,666.08,16,17,Bengaluru
2025-10-24,Copper,3962.7,3451.0,672.9,15,15,Surat
2025-10-25,Copper,3374.6,3154.5,642.81,13,10,Chennai
2025-10-26,Copper,2351.3,2132.1,669.26,9,11,Coimbatore
2025-10-27,Copper,4421.3,3389.5,638.74,16,17,Surat
2025-10-28,Copper,3882.1,3268.5,654.02,16,24,Surat
2025-10-29,Copper,4130.2,3615.4,622.82,15,21,Coimbatore
2025-10-30,Copper,3955.5,3003.7,665.59,19,17,Hyderabad
2025-10-31,Copper,3904.7,3343.1,637.19,17,24,Surat
2025-11-01,Copper,3289.4,2500.8,661.73,16,22,Ahmedabad
2025-11-02,Copper,2352.5,1824.5,661.3,10,9,Mumbai
2025-11-03,Copper,4594.8,4057.5,651.9,20,25,Ahmedabad
2025-11-04,Copper,4061.4,3816.6,633.43,18,25,Pune
2025-11-05,Copper,3905.5,3686.3,664.6,14,17,Bengaluru
2025-11-06,Copper,4160.9,3942.7,667.69,19,22,Bengaluru
2025-11-07,Copper,3760.1,2835.9,631.37,14,16,Delhi
2025-11-08,Copper,3330.0,3044.9,625.4,15,13,Hyderabad
2025-11-09,Copper,2370.6,2170.7,627.61,12,12,Chennai
2025-11-10,Copper,4293.3,3812.7,645.86,17,19,Hyderabad
2025-11-11,Copper,4335.4,3526.3,658.17,20,17,Ahmedabad
2025-11-12,Copper,4087.8,3421.1,618.47,16,14,Surat
2025-11-13,Copper,4160.6,3675.0,663.85,16,20,Pune
2025-11-14,Copper,4064.1,3161.8,675.98,16,23,Delhi
2025-11-15,Copper,3210.3,2924.6,676.75,13,14,Surat
2025-11-16,Copper,2466.3,1968.3,655.41,13,18,Surat
2025-11-17,Copper,4009.9,3264.8,673.4,16,16,Surat
2025-11-18,Copper,4172.1,3474.9,634.22,17,22,Mumbai
2025-11-19,Copper,4082.5,3682.5,633.64,18,24,Kolkata
2025-11-20,Copper,4365.0,3653.5,624.84,16,14,Hyderabad
2025-11-21,Copper,4596.4,3650.3,645.2,17,21,Kolkata
2025-11-22,Copper,3248.0,2451.9,654.03,15,13,Pune
2025-11-23,Copper,2136.4,1737.9,640.1,8,11,Delhi
2025-11-24,Copper,4297.1,3823.2,628.35,19,22,Surat
2025-11-25,Copper,4334.6,3296.1,677.45,20,17,Bengaluru
2025-11-26,Copper,4383.1,3301.2,664.93,19,28,Ahmedabad
2025-11-27,Copper,4279.9,3354.0,644.31,19,20,Coimbatore
2025-11-28,Copper,4336.2,3439.8,629.87,20,20,Kolkata
2025-11-29,Copper,3613.8,3285.9,628.89,15,16,Surat
2025-11-30,Copper,2695.3,2339.2,679.34,13,17,Ahmedabad
2025-12-01,Copper,4069.8,3842.0,669.28,16,20,Pune
2025-12-02,Copper,4361.1,4122.8,672.93,18,24,Chennai
2025-12-03,Copper,4477.0,3863.0,659.33,17,17,Ahmedabad
2025-12-04,Copper,4292.9,3451.0,623.05,16,18,Hyderabad
2025-12-05,Copper,4770.6,4520.3,680.11,20,16,Kolkata
2025-12-06,Copper,3517.0,2937.2,679.98,16,24,Ahmedabad
2025-12-07,Copper,2562.1,2363.7,624.26,11,12,Kolkata
2025-12-08,Copper,4608.0,3724.8,672.76,18,17,Coimbatore
2025-12-09,Copper,4421.7,3796.5,641.0,17,14,Kolkata
2025-12-10,Copper,4216.7,3752.4,655.07,16,20,Kolkata
2025-12-11,Copper,4479.5,3484.4,647.81,17,23,Coimbatore
2025-12-12,Copper,4749.5,4405.6,661.89,21,25,Chennai
2025-12-13,Copper,3652.1,2864.5,646.19,17,25,Mumbai
2025-12-14,Copper,2480.0,2130.2,627.21,10,11,Coimbatore
2025-12-15,Copper,4776.2,3643.3,646.7,17,20,Bengaluru
2025-12-16,Copper,4571.5,3926.7,633.97,17,19,Bengaluru
2025-12-17,Copper,4555.3,3862.9,662.88,18,22,Pune
2025-12-18,Copper,4686.0,3576.6,658.11,19,20,Chennai
2025-12-19,Copper,4810.0,4265.9,618.77,19,27,Coimbatore
2025-12-20,Copper,4213.9,3593.0,657.7,19,25,Bengaluru
2025-12-21,Copper,2833.9,2198.4,674.51,12,15,Coimbatore
2025-12-22,Copper,4924.4,3899.9,618.2,21,19,Hyderabad
2025-12-23,Copper,4648.4,3785.9,627.48,21,20,Hyderabad
2025-12-24,Copper,4573.1,4042.3,661.88,19,18,Ahmedabad
2025-12-25,Copper,4779.1,3900.6,630.81,17,25,Surat
2025-12-26,Copper,4802.6,3737.9,679.69,17,24,Chennai
2025-12-27,Copper,3696.6,3416.5,663.62,15,13,Delhi
2025-12-28,Copper,2720.9,2373.8,671.85,13,17,Mumbai
2025-12-29,Copper,4901.0,3684.8,630.91,18,18,Mumbai
2025-12-30,Copper,4909.9,4575.9,621.68,18,19,Delhi
2025-12-31,Copper,4950.9,4100.3,655.22,18,15,Kolkata
2025-01-01,Steel,12807.1,11625.7,41.29,14,12,Chennai
2025-01-02,Steel,12364.8,10484.9,41.16,17,25,Bengaluru
2025-01-03,Steel,12397.1,10576.5,42.36,15,13,Pune
2025-01-04,Steel,9595.5,7208.3,43.34,15,22,Delhi
2025-01-05,Steel,8372.8,7309.9,44.01,12,10,Hyderabad
2025-01-06,Steel,12822.8,9930.4,43.41,16,17,Hyderabad
2025-01-07,Steel,12716.2,11308.0,40.46,18,26,Pune
2025-01-08,Steel,12330.1,10488.5,42.2,16,20,Mumbai
2025-01-09,Steel,14685.0,11704.0,43.77,16,23,Mumbai
2025-01-10,Steel,12315.8,10460.9,41.6,15,20,Hyderabad
2025-01-11,Steel,10263.2,8920.4,40.1,11,9,Pune
2025-01-12,Steel,7696.4,6967.2,43.33,11,13,Delhi
2025-01-13,Steel,13428.0,12313.0,41.84,18,21,Bengaluru
2025-01-14,Steel,13678.5,11358.3,40.83,18,18,Surat
2025-01-15,Steel,14224.0,10721.1,40.9,17,24,Pune
2025-01-16,Steel,13478.7,12271.9,42.14,18,14,Surat
2025-01-17,Steel,12576.9,10617.1,43.41,17,14,Mumbai
2025-01-18,Steel,10568.6,9674.1,40.45,16,24,Hyderabad
2025-01-19,Steel,7773.8,6402.5,42.85,11,14,Pune
2025-01-20,Steel,14556.9,12653.6,40.66,18,24,Pune
2025-01-21,Steel,12512.1,10794.3,41.76,17,20,Surat
2025-01-22,Steel,14107.0,13352.4,40.27,16,22,Surat
2025-01-23,Steel,13527.9,12303.6,40.84,17,23,Ahmedabad
2025-01-24,Steel,13956.9,11616.8,40.5,17,17,Chennai
2025-01-25,Steel,10857.8,8333.9,41.53,16,19,Pune
2025-01-26,Steel,7221.4,6814.1,42.3,8,11,Chennai
2025-01-27,Steel,14006.2,12964.7,42.67,16,15,Hyderabad
2025-01-28,Steel,13981.7,11049.5,42.88,19,26,Coimbatore
2025-01-29,Steel,14205.4,10676.1,42.06,17,19,Chennai
2025-01-30,Steel,13647.1,10589.9,42.03,19,27,Surat
2025-01-31,Steel,13327.8,11641.6,40.85,17,17,Chennai
2025-02-01,Steel,10171.4,9134.9,43.04,15,18,Ahmedabad
2025-02-02,Steel,8349.9,7226.5,43.51,13,12,Chennai
2025-02-03,Steel,14038.2,12307.0,43.8,18,26,Hyderabad
2025-02-04,Steel,13235.9,10486.1,42.74,18,26,Pune
2025-02-05,Steel,13523.4,12529.5,40.51,17,22,Kolkata
2025-02-06,Steel,13597.3,12538.8,42.05,19,24,Kolkata
2025-02-07,Steel,13018.1,11776.1,40.98,15,22,Ahmedabad
2025-02-08,Steel,10792.6,8949.1,40.92,16,13,Coimbatore
2025-02-09,Steel,7301.4,6162.8,41.99,10,12,Surat
2025-02-10,Steel,13750.1,12649.1,43.86,17,23,Pune
2025-02-11,Steel,13583.5,11444.2,43.68,17,24,Mumbai
2025-02-12,Steel,13079.4,10534.4,43.47,14,16,Surat
2025-02-13,Steel,15297.6,14244.0,40.62,19,17,Pune
2025-02-14,Steel,14863.6,11994.4,40.88,19,26,Surat
2025-02-15,Steel,10979.1,8473.9,41.54,14,14,Surat
2025-02-16,Steel,8258.9,7271.6,42.06,13,15,Surat
2025-02-17,Steel,14444.5,12973.4,41.84,19,25,Surat
